,PERMCO,fyear,dlrsn
24408,55691,2018,0.0
24409,55691,2019,0.0
24410,12025,2000,0.0
24411,12025,2001,0.0
24412,12025,2002,0.0
24413,12025,2003,0.0
24414,12025,2004,0.0
24415,12025,2005,0.0
24416,12025,2006,0.0
24417,12025,2007,0.0
24418,12025,2008,0.0
24419,12025,2009,0.0
24420,12025,2010,0.0
24421,12025,2011,0.0
24422,12025,2012,0.0
24423,12025,2013,0.0
24424,12025,2014,0.0
24425,12025,2015,0.0
24426,12025,2016,0.0
24427,12025,2017,0.0
24428,12025,2018,0.0
24429,12025,2019,0.0
24430,12027,2000,0.0
24431,12027,2001,0.0
24432,12027,2002,0.0
24433,12027,2003,0.0
24434,12027,2004,0.0
24435,12027,2005,0.0
24436,12027,2006,0.0
24437,12027,2007,0.0
24438,12027,2008,0.0
24439,12027,2009,0.0
24440,12027,2010,0.0
24441,12027,2011,0.0
24442,12027,2012,0.0
24443,12027,2013,0.0
24444,12027,2014,0.0
24445,12027,2015,0.0
24446,12027,2016,0.0
24447,12027,2017,0.0
24448,12027,2018,0.0
24449,55982,2017,0.0
24450,55982,2018,0.0
24451,55982,2019,0.0
24452,12036,2000,0.0
24453,12036,2001,0.0
24454,12036,2002,0.0
24455,12036,2004,0.0
24456,12036,2005,0.0
24457,12036,2006,0.0
24458,12036,2007,0.0
24459,12036,2008,0.0
24460,12036,2009,0.0
24461,12036,2010,0.0
24462,12036,2011,0.0
24463,12036,2012,0.0
24464,12036,2013,0.0
24465,12036,2014,0.0
24466,12036,2015,0.0
24467,12036,2016,0.0
24468,12036,2017,0.0
24469,12036,2018,0.0
24470,55344,2015,0.0
24471,55344,2016,0.0
24472,55344,2017,0.0
24473,55344,2018,0.0
24474,55694,2016,0.0
24475,55694,2017,0.0
24476,55694,2018,0.0
24477,55694,2019,0.0
24478,12053,2000,0.0
24479,12053,2001,0.0
24480,12053,2002,0.0
24481,12053,2003,0.0
24482,12053,2004,0.0
24483,12053,2005,0.0
24484,12053,2006,0.0
24485,12053,2007,0.0
24486,12053,2008,0.0
24487,12053,2009,0.0
24488,12058,2000,0.0
24489,12058,2001,0.0
24490,12058,2002,0.0
24491,12058,2003,0.0
24492,12058,2004,0.0
24493,12058,2005,0.0
24494,12058,2006,0.0
24495,12058,2007,0.0
24496,12058,2008,0.0
24497,12058,2009,0.0
24498,12058,2010,0.0
24499,12058,2011,0.0
24500,12058,2012,0.0
24501,12058,2013,0.0
24502,12058,2014,0.0
24503,12058,2015,0.0
24504,12058,2016,0.0
24505,12058,2017,0.0
24506,12058,2018,0.0
24507,12058,2019,0.0
24508,29796,2000,0.0
24509,29796,2001,0.0
24510,29796,2002,0.0
24511,29796,2005,0.0
24512,29796,2006,0.0
24513,29796,2007,0.0
24514,29796,2010,0.0
24515,29796,2011,0.0
24516,29796,2013,0.0
24517,29796,2018,0.0
24518,29796,2019,0.0
24519,55684,2016,0.0
24520,55684,2017,0.0
24521,55684,2018,0.0
24522,55684,2019,0.0
24523,55747,2016,0.0
24524,55747,2017,0.0
24525,55747,2018,0.0
24526,55755,2016,0.0
24527,55755,2017,0.0
24528,55755,2018,0.0
24529,55755,2019,0.0
24530,55754,2016,0.0
24531,55754,2017,0.0
24532,55754,2018,0.0
24533,55754,2019,0.0
24534,55748,2016,0.0
24535,55748,2017,0.0
24536,55748,2018,0.0
24537,55748,2019,0.0
24538,12074,2000,0.0
24539,12074,2001,0.0
24540,12074,2002,0.0
24541,12074,2003,0.0
24542,12074,2004,0.0
24543,12074,2005,0.0
24544,12074,2006,0.0
24545,12074,2007,0.0
24546,12074,2008,0.0
24547,12074,2009,0.0
24548,12074,2010,0.0
24549,12074,2011,0.0
24550,12074,2012,0.0
24551,12074,2013,0.0
24552,12074,2014,0.0
24553,12074,2015,0.0
24554,12074,2016,0.0
24555,12074,2017,0.0
24556,12074,2018,0.0
24557,12074,2019,0.0
24558,12083,2000,0.0
24559,12083,2001,0.0
24560,12083,2002,0.0
24561,12083,2003,0.0
24562,12083,2004,0.0
24563,12083,2005,0.0
24564,12083,2006,0.0
24565,12083,2007,0.0
24566,12083,2008,0.0
24567,12083,2009,0.0
24568,12083,2010,0.0
24569,12083,2011,0.0
24570,12083,2012,0.0
24571,12083,2013,0.0
24572,12083,2014,0.0
24573,12083,2015,0.0
24574,12083,2016,0.0
24575,12083,2017,0.0
24576,12083,2018,0.0
24577,12083,2019,0.0
24578,12086,2000,0.0
24579,12086,2001,0.0
24580,12086,2002,0.0
24581,12086,2003,0.0
24582,12086,2004,0.0
24583,12086,2005,0.0
24584,12086,2006,0.0
24585,12086,2007,0.0
24586,12086,2008,0.0
24587,12086,2009,0.0
24588,12086,2010,0.0
24589,12086,2011,0.0
24590,12086,2012,0.0
24591,12086,2013,0.0
24592,12086,2014,0.0
24593,12086,2015,0.0
24594,12086,2016,0.0
24595,12086,2017,0.0
24596,12086,2018,0.0
24597,12086,2019,0.0
24598,29745,2000,0.0
24599,29745,2001,0.0
24600,29745,2002,0.0
24601,29745,2003,0.0
24602,29745,2004,0.0
24603,29745,2005,0.0
24604,29745,2006,0.0
24605,29745,2007,0.0
24606,29745,2008,0.0
24607,29745,2009,1.0
24608,29805,2000,0.0
24609,29805,2001,0.0
24610,29805,2002,0.0
24611,29805,2003,0.0
24612,29805,2004,0.0
24613,29805,2005,0.0
24614,29805,2006,0.0
24615,29805,2007,0.0
24616,29805,2008,0.0
24617,29805,2009,0.0
24618,29805,2010,0.0
24619,29805,2011,0.0
24620,29805,2012,0.0
24621,29805,2013,0.0
24622,29805,2014,0.0
24623,29805,2015,0.0
24624,29805,2016,0.0
24625,29805,2017,0.0
24626,29805,2018,0.0
24627,29805,2019,0.0
24628,12097,2000,0.0
24629,12097,2001,0.0
24630,12097,2002,0.0
24631,12097,2003,0.0
24632,12097,2004,0.0
24633,12097,2005,0.0
24634,12097,2006,0.0
24635,12097,2007,0.0
24636,12097,2008,0.0
24637,12097,2009,0.0
24638,12097,2010,0.0
24639,12097,2011,0.0
24640,12097,2012,0.0
24641,12097,2013,0.0
24642,12097,2014,0.0
24643,12097,2015,0.0
24644,12097,2016,0.0
24645,12097,2017,0.0
24646,12097,2018,0.0
24647,12097,2019,0.0
24648,29819,2000,0.0
24649,29819,2001,0.0
24650,29819,2002,0.0
24651,29819,2003,0.0
24652,29819,2004,0.0
24653,29819,2005,0.0
24654,29819,2006,0.0
24655,29819,2007,0.0
24656,29819,2008,0.0
24657,29819,2009,0.0
24658,29819,2010,0.0
24659,29819,2011,0.0
24660,29819,2012,0.0
24661,29819,2013,0.0
24662,29819,2014,0.0
24663,29819,2015,0.0
24664,29819,2016,0.0
24665,29819,2017,0.0
24666,29819,2018,0.0
24667,29819,2019,0.0
24668,20060,2016,0.0
24669,20060,2017,0.0
24670,20060,2018,0.0
24671,20060,2019,0.0
24672,39140,2000,0.0
24673,39140,2001,0.0
24674,39140,2002,0.0
24675,39140,2003,0.0
24676,39140,2004,0.0
24677,39140,2005,0.0
24678,39140,2006,0.0
24679,39140,2007,0.0
24680,39140,2008,0.0
24681,39140,2009,0.0
24682,39140,2010,0.0
24683,39140,2011,0.0
24684,39140,2012,0.0
24685,39140,2013,0.0
24686,39140,2014,0.0
24687,39140,2015,0.0
24688,39140,2016,0.0
24689,39140,2017,0.0
24690,39140,2018,0.0
24691,39140,2019,0.0
24692,12108,2000,0.0
24693,12108,2001,0.0
24694,12108,2002,0.0
24695,12108,2003,0.0
24696,12108,2004,0.0
24697,12108,2005,0.0
24698,12108,2006,0.0
24699,12108,2007,0.0
24700,12108,2008,0.0
24701,12108,2009,0.0
24702,12108,2010,0.0
24703,12108,2011,0.0
24704,12108,2012,0.0
24705,12108,2013,0.0
24706,12108,2014,0.0
24707,12108,2015,0.0
24708,12108,2016,0.0
24709,12108,2017,0.0
24710,12108,2018,0.0
24711,12108,2019,0.0
24712,12119,2000,0.0
24713,12119,2001,0.0
24714,12119,2002,0.0
24715,12119,2003,0.0
24716,12119,2004,0.0
24717,12119,2005,0.0
24718,12119,2006,0.0
24719,12119,2007,0.0
24720,12119,2008,0.0
24721,12119,2009,0.0
24722,12119,2010,0.0
24723,12119,2011,0.0
24724,12119,2012,0.0
24725,12119,2013,0.0
24726,12119,2014,0.0
24727,12119,2015,0.0
24728,12119,2016,0.0
24729,12119,2017,0.0
24730,12119,2018,0.0
24731,12119,2019,0.0
24732,29863,2000,0.0
24733,29863,2001,0.0
24734,29863,2002,0.0
24735,29863,2009,0.0
24736,29863,2010,0.0
24737,29863,2011,0.0
24738,29863,2012,0.0
24739,29863,2013,0.0
24740,29863,2019,0.0
24741,12044,2000,0.0
24742,12044,2001,0.0
24743,12044,2002,0.0
24744,12044,2003,0.0
24745,12044,2004,0.0
24746,12044,2005,0.0
24747,12044,2006,0.0
24748,12044,2007,0.0
24749,12044,2008,0.0
24750,12044,2009,0.0
24751,12044,2010,0.0
24752,12044,2011,0.0
24753,12044,2012,0.0
24754,12044,2013,0.0
24755,12044,2014,0.0
24756,12044,2015,0.0
24757,12044,2016,0.0
24758,12044,2017,0.0
24759,12044,2018,0.0
24760,12044,2019,0.0
24761,12127,2000,0.0
24762,12127,2001,0.0
24763,12127,2002,1.0
24764,12133,2000,0.0
24765,12133,2001,0.0
24766,12133,2002,0.0
24767,12133,2003,0.0
24768,12139,2000,0.0
24769,12139,2001,0.0
24770,12139,2002,0.0
24771,12139,2003,0.0
24772,12139,2004,0.0
24773,12139,2005,0.0
24774,12139,2006,0.0
24775,12139,2007,0.0
24776,12139,2008,0.0
24777,12139,2009,0.0
24778,12139,2010,0.0
24779,12139,2011,0.0
24780,12139,2012,0.0
24781,12139,2013,0.0
24782,12139,2014,0.0
24783,12139,2015,0.0
24784,12139,2016,0.0
24785,12139,2017,0.0
24786,12139,2018,0.0
24787,12139,2019,0.0
24788,12147,2000,0.0
24789,12147,2001,0.0
24790,12147,2002,0.0
24791,12147,2003,0.0
24792,12147,2004,0.0
24793,12147,2005,0.0
24794,12147,2006,0.0
24795,12147,2007,0.0
24796,12147,2008,0.0
24797,12147,2009,0.0
24798,12147,2010,0.0
24799,12147,2011,0.0
24800,12147,2012,0.0
24801,12147,2013,0.0
24802,12147,2014,0.0
24803,12147,2015,0.0
24804,12147,2016,0.0
24805,12147,2017,0.0
24806,12147,2018,0.0
24807,12147,2019,0.0
24808,12165,2000,0.0
24809,12165,2001,0.0
24810,12165,2002,0.0
24811,12165,2003,0.0
24812,12165,2004,0.0
24813,12165,2005,0.0
24814,12165,2006,0.0
24815,54426,2013,0.0
24816,54426,2014,0.0
24817,54426,2015,0.0
24818,54426,2016,0.0
24819,54426,2017,0.0
24820,54426,2018,0.0
24821,54426,2019,0.0
24822,29844,2000,0.0
24823,29844,2001,0.0
24824,29844,2002,0.0
24825,29844,2004,0.0
24826,29844,2005,0.0
24827,29844,2006,0.0
24828,29844,2008,0.0
24829,29844,2010,0.0
24830,29844,2011,0.0
24831,29844,2012,0.0
24832,29844,2013,0.0
24833,29844,2014,0.0
24834,29844,2015,0.0
24835,29844,2016,0.0
24836,29844,2017,0.0
24837,29844,2018,0.0
24838,29844,2019,0.0
24839,29848,2000,0.0
24840,29848,2001,0.0
24841,29848,2002,0.0
24842,29848,2003,0.0
24843,29848,2004,0.0
24844,29848,2005,0.0
24845,29848,2010,0.0
24846,29848,2011,0.0
24847,29848,2013,0.0
24848,29848,2014,0.0
24849,29848,2015,0.0
24850,29848,2019,0.0
24851,29866,2000,0.0
24852,29866,2001,0.0
24853,29866,2002,0.0
24854,29866,2003,0.0
24855,29866,2004,0.0
24856,29866,2005,0.0
24857,29866,2006,0.0
24858,29866,2007,0.0
24859,29866,2008,0.0
24860,29866,2009,0.0
24861,29866,2010,0.0
24862,29866,2011,0.0
24863,29866,2012,0.0
24864,29866,2013,0.0
24865,29866,2014,0.0
24866,29866,2015,0.0
24867,29866,2016,0.0
24868,29866,2017,0.0
24869,29866,2018,0.0
24870,29866,2019,0.0
24871,29867,2000,0.0
24872,29867,2004,0.0
24873,29867,2005,0.0
24874,29867,2006,0.0
24875,29867,2007,0.0
24876,29867,2008,0.0
24877,29867,2010,0.0
24878,29867,2011,0.0
24879,29867,2012,0.0
24880,29867,2017,0.0
24881,29867,2018,0.0
24882,29867,2019,0.0
24883,46992,2005,0.0
24884,46992,2006,0.0
24885,46992,2007,0.0
24886,46992,2008,0.0
24887,46992,2009,0.0
24888,46992,2010,0.0
24889,46992,2011,0.0
24890,46992,2012,0.0
24891,46992,2013,0.0
24892,46992,2014,0.0
24893,46992,2015,0.0
24894,46992,2016,0.0
24895,46992,2017,0.0
24896,46992,2018,0.0
24897,46992,2019,0.0
24898,29870,2000,0.0
24899,29870,2001,0.0
24900,29870,2002,0.0
24901,29870,2003,0.0
24902,29870,2004,0.0
24903,29870,2019,0.0
24904,55752,2016,0.0
24905,55752,2017,0.0
24906,55752,2018,0.0
24907,55752,2019,0.0
24908,55893,2017,0.0
24909,55893,2018,0.0
24910,55893,2019,0.0
24911,11486,2000,0.0
24912,11486,2001,0.0
24913,11486,2002,0.0
24914,11486,2003,0.0
24915,11486,2004,0.0
24916,11486,2005,0.0
24917,11486,2006,0.0
24918,11486,2007,0.0
24919,11486,2008,0.0
24920,11486,2009,0.0
24921,11486,2010,0.0
24922,11486,2011,0.0
24923,11486,2012,0.0
24924,11486,2013,0.0
24925,11486,2014,0.0
24926,11486,2015,0.0
24927,11486,2016,0.0
24928,11486,2017,0.0
24929,11486,2018,0.0
24930,11486,2019,0.0
24931,11544,2000,0.0
24932,11544,2001,0.0
24933,11544,2002,0.0
24934,11544,2003,0.0
24935,11544,2004,0.0
24936,11544,2005,0.0
24937,11544,2006,0.0
24938,11544,2007,0.0
24939,11544,2008,0.0
24940,11544,2009,0.0
24941,11544,2010,0.0
24942,11544,2011,0.0
24943,11544,2012,0.0
24944,11544,2013,0.0
24945,11544,2014,0.0
24946,11544,2015,0.0
24947,11544,2016,0.0
24948,11544,2017,0.0
24949,11544,2018,0.0
24950,11544,2019,0.0
24951,12032,2000,0.0
24952,12032,2001,0.0
24953,12032,2002,0.0
24954,12032,2003,0.0
24955,12032,2004,0.0
24956,12032,2005,0.0
24957,12032,2006,0.0
24958,12032,2007,0.0
24959,12032,2008,0.0
24960,12032,2009,0.0
24961,12032,2010,0.0
24962,12032,2011,0.0
24963,12032,2012,0.0
24964,12032,2013,0.0
24965,12032,2014,0.0
24966,12032,2015,0.0
24967,12032,2016,0.0
24968,12032,2017,0.0
24969,12032,2018,0.0
24970,12032,2019,0.0
24971,12185,2000,0.0
24972,12185,2001,0.0
24973,12185,2002,0.0
24974,12185,2003,0.0
24975,12185,2004,0.0
24976,12185,2005,0.0
24977,12185,2006,0.0
24978,12185,2007,0.0
24979,12185,2008,0.0
24980,12185,2009,0.0
24981,12185,2010,0.0
24982,12185,2011,0.0
24983,12185,2012,0.0
24984,12185,2013,0.0
24985,12185,2014,0.0
24986,12185,2015,0.0
24987,12185,2016,0.0
24988,12185,2017,0.0
24989,12185,2018,0.0
24990,12185,2019,0.0
24991,12194,2000,0.0
24992,12194,2001,0.0
24993,12194,2002,0.0
24994,12194,2003,0.0
24995,12194,2004,0.0
24996,12194,2005,0.0
24997,12194,2006,0.0
24998,12194,2007,0.0
24999,12194,2008,0.0
25000,12194,2009,0.0
25001,12194,2010,0.0
25002,12194,2011,0.0
25003,12194,2012,0.0
25004,12194,2013,0.0
25005,12194,2014,0.0
25006,12194,2015,0.0
25007,12194,2016,0.0
25008,12194,2017,0.0
25009,12194,2018,0.0
25010,12194,2019,0.0
25011,12197,2000,0.0
25012,12197,2001,0.0
25013,12197,2002,0.0
25014,12197,2003,0.0
25015,12197,2004,0.0
25016,12197,2005,0.0
25017,12197,2006,0.0
25018,12197,2007,0.0
25019,12197,2008,0.0
25020,12197,2009,0.0
25021,12197,2010,0.0
25022,12197,2011,0.0
25023,12197,2012,0.0
25024,12197,2013,0.0
25025,12197,2014,0.0
25026,12197,2015,0.0
25027,12197,2016,0.0
25028,12197,2017,0.0
25029,12197,2018,0.0
25030,12197,2019,0.0
25031,55746,2016,0.0
25032,55746,2017,0.0
25033,55746,2018,0.0
25034,55746,2019,0.0
25035,55783,2016,0.0
25036,55783,2017,0.0
25037,55783,2018,0.0
25038,12214,2000,0.0
25039,12214,2001,0.0
25040,12214,2002,0.0
25041,12214,2003,0.0
25042,12214,2004,0.0
25043,12214,2005,0.0
25044,12214,2006,0.0
25045,12214,2007,0.0
25046,12214,2008,0.0
25047,12214,2009,0.0
25048,12214,2010,0.0
25049,12214,2011,0.0
25050,12214,2012,0.0
25051,12214,2013,0.0
25052,12214,2014,0.0
25053,12214,2015,0.0
25054,12214,2016,0.0
25055,12214,2017,0.0
25056,12214,2018,0.0
25057,12214,2019,0.0
25058,13517,2000,0.0
25059,13517,2001,0.0
25060,13517,2002,0.0
25061,13517,2003,0.0
25062,13517,2004,0.0
25063,13517,2005,0.0
25064,13517,2006,0.0
25065,13517,2008,0.0
25066,13517,2011,0.0
25067,13517,2012,0.0
25068,13517,2014,0.0
25069,13517,2015,0.0
25070,13517,2016,0.0
25071,13517,2017,0.0
25072,13517,2018,0.0
25073,13517,2019,0.0
25074,12221,2000,0.0
25075,12221,2001,0.0
25076,12221,2002,0.0
25077,12221,2003,0.0
25078,12221,2004,0.0
25079,12221,2005,0.0
25080,12221,2006,0.0
25081,12221,2007,0.0
25082,12221,2008,0.0
25083,12221,2009,0.0
25084,12221,2010,0.0
25085,12221,2011,0.0
25086,12221,2012,0.0
25087,12221,2013,0.0
25088,12221,2014,0.0
25089,12221,2015,0.0
25090,12221,2016,0.0
25091,12234,2000,0.0
25092,12234,2001,0.0
25093,12234,2002,0.0
25094,12234,2003,0.0
25095,12234,2004,0.0
25096,12234,2005,0.0
25097,12234,2006,0.0
25098,12234,2007,1.0
25099,12240,2000,0.0
25100,12240,2001,0.0
25101,12240,2002,0.0
25102,12240,2003,0.0
25103,12240,2004,0.0
25104,12240,2005,0.0
25105,12240,2006,0.0
25106,12240,2007,0.0
25107,12240,2008,0.0
25108,12240,2009,0.0
25109,12240,2010,0.0
25110,12240,2011,0.0
25111,12240,2012,0.0
25112,12240,2013,0.0
25113,12240,2014,0.0
25114,12240,2015,0.0
25115,12240,2016,0.0
25116,12240,2017,0.0
25117,12240,2018,0.0
25118,12240,2019,0.0
25119,55745,2016,0.0
25120,55745,2017,0.0
25121,55745,2018,0.0
25122,55745,2019,0.0
25123,12289,2000,0.0
25124,12289,2001,0.0
25125,12289,2002,0.0
25126,12289,2003,0.0
25127,12289,2004,0.0
25128,12289,2005,0.0
25129,12289,2006,0.0
25130,12289,2007,0.0
25131,12289,2008,0.0
25132,12289,2009,0.0
25133,12289,2010,0.0
25134,12289,2011,0.0
25135,12289,2012,0.0
25136,12289,2013,0.0
25137,12289,2014,0.0
25138,12289,2015,0.0
25139,12289,2016,0.0
25140,12289,2017,0.0
25141,12289,2018,0.0
25142,12289,2019,0.0
25143,12291,2000,0.0
25144,12291,2001,0.0
25145,12291,2002,0.0
25146,12291,2003,0.0
25147,12291,2004,1.0
25148,29911,2000,0.0
25149,29911,2001,0.0
25150,29911,2004,0.0
25151,29911,2005,0.0
25152,29911,2010,0.0
25153,29911,2017,0.0
25154,29911,2018,0.0
25155,29935,2000,0.0
25156,29935,2001,0.0
25157,29969,2000,0.0
25158,29969,2001,0.0
25159,29969,2002,0.0
25160,29969,2003,0.0
25161,29969,2004,0.0
25162,29969,2005,0.0
25163,29969,2006,0.0
25164,29969,2007,0.0
25165,29969,2008,0.0
25166,29969,2009,0.0
25167,29969,2010,0.0
25168,29969,2011,0.0
25169,29969,2012,0.0
25170,29969,2013,0.0
25171,29969,2014,0.0
25172,29969,2015,0.0
25173,29969,2016,0.0
25174,29969,2017,0.0
25175,29969,2018,0.0
25176,12335,2000,0.0
25177,12335,2001,0.0
25178,12335,2002,1.0
25179,12332,2000,0.0
25180,12332,2001,0.0
25181,12332,2002,0.0
25182,12332,2003,0.0
25183,12332,2004,0.0
25184,12332,2005,0.0
25185,12332,2006,0.0
25186,12332,2007,1.0
25187,12339,2000,0.0
25188,12339,2001,0.0
25189,12339,2002,0.0
25190,12339,2003,0.0
25191,12339,2004,0.0
25192,12339,2005,0.0
25193,12339,2006,0.0
25194,12339,2007,0.0
25195,12339,2008,0.0
25196,12339,2009,0.0
25197,12339,2010,0.0
25198,12339,2011,0.0
25199,12339,2012,0.0
25200,12339,2013,0.0
25201,12339,2014,0.0
25202,12339,2015,0.0
25203,12339,2016,0.0
25204,12339,2017,0.0
25205,12339,2018,0.0
25206,12339,2019,0.0
25207,12347,2000,0.0
25208,12347,2001,0.0
25209,12347,2002,0.0
25210,12347,2003,0.0
25211,12347,2004,0.0
25212,12347,2005,0.0
25213,12347,2006,0.0
25214,12347,2007,0.0
25215,12347,2008,0.0
25216,12347,2009,0.0
25217,12347,2010,0.0
25218,12347,2011,0.0
25219,12347,2012,0.0
25220,12347,2013,0.0
25221,12347,2014,0.0
25222,12347,2015,0.0
25223,12347,2016,0.0
25224,12347,2017,0.0
25225,12347,2018,0.0
25226,12347,2019,0.0
25227,14111,2001,0.0
25228,14111,2002,0.0
25229,14111,2003,0.0
25230,14111,2004,0.0
25231,14111,2005,0.0
25232,14111,2006,0.0
25233,14111,2007,0.0
25234,14111,2008,0.0
25235,14111,2009,0.0
25236,14111,2010,0.0
25237,14111,2011,0.0
25238,14111,2012,0.0
25239,14111,2013,0.0
25240,14111,2014,0.0
25241,14111,2015,0.0
25242,14111,2016,0.0
25243,14111,2017,0.0
25244,14111,2018,0.0
25245,14111,2019,0.0
25246,29940,2000,0.0
25247,29940,2006,0.0
25248,29940,2007,0.0
25249,29940,2010,0.0
25250,29940,2011,0.0
25251,29940,2012,0.0
25252,29940,2017,0.0
25253,29940,2018,0.0
25254,29940,2019,0.0
25255,29936,2000,0.0
25256,29936,2001,0.0
25257,29936,2002,0.0
25258,29936,2003,0.0
25259,29936,2004,0.0
25260,29936,2005,0.0
25261,29936,2006,0.0
25262,29936,2007,0.0
25263,29936,2008,0.0
25264,29936,2009,0.0
25265,29936,2010,0.0
25266,29936,2011,0.0
25267,29936,2012,0.0
25268,29936,2013,0.0
25269,29936,2014,0.0
25270,29936,2015,0.0
25271,29936,2016,0.0
25272,29936,2017,0.0
25273,29936,2018,0.0
25274,29936,2019,0.0
25275,38463,2000,0.0
25276,38463,2001,0.0
25277,38463,2002,0.0
25278,38463,2003,0.0
25279,38463,2004,0.0
25280,38463,2005,0.0
25281,38463,2006,0.0
25282,38463,2007,0.0
25283,38463,2008,0.0
25284,38463,2009,0.0
25285,38463,2010,0.0
25286,38463,2011,0.0
25287,38463,2012,0.0
25288,38463,2013,0.0
25289,38463,2014,0.0
25290,38463,2015,0.0
25291,38463,2016,0.0
25292,38463,2017,0.0
25293,38463,2018,0.0
25294,38463,2019,0.0
25295,29951,2010,0.0
25296,29951,2012,0.0
25297,29951,2014,0.0
25298,29951,2016,0.0
25299,29951,2017,0.0
25300,29951,2018,0.0
25301,29951,2019,0.0
25302,12378,2000,0.0
25303,12378,2001,0.0
25304,12378,2002,0.0
25305,12378,2003,0.0
25306,12378,2004,0.0
25307,12378,2005,0.0
25308,12378,2006,0.0
25309,12378,2007,0.0
25310,12378,2008,0.0
25311,12378,2009,0.0
25312,12378,2010,0.0
25313,12378,2011,0.0
25314,12378,2012,0.0
25315,12378,2013,0.0
25316,12378,2014,0.0
25317,12378,2015,0.0
25318,12378,2016,0.0
25319,12378,2017,0.0
25320,12378,2018,0.0
25321,12378,2019,0.0
25322,12375,2000,0.0
25323,12375,2001,0.0
25324,12375,2002,0.0
25325,12375,2003,0.0
25326,12375,2004,0.0
25327,12375,2005,0.0
25328,12375,2006,0.0
25329,12375,2007,0.0
25330,55428,2016,0.0
25331,55428,2017,0.0
25332,55428,2018,0.0
25333,55428,2019,0.0
25334,12390,2000,0.0
25335,12390,2001,0.0
25336,12390,2002,0.0
25337,12390,2003,0.0
25338,12390,2004,0.0
25339,12390,2005,0.0
25340,12390,2006,0.0
25341,12390,2007,0.0
25342,12390,2008,0.0
25343,12390,2009,0.0
25344,12390,2010,0.0
25345,12390,2011,0.0
25346,12390,2012,0.0
25347,12390,2013,0.0
25348,12390,2014,0.0
25349,12390,2015,0.0
25350,12390,2016,0.0
25351,12390,2017,0.0
25352,12390,2018,0.0
25353,12390,2019,0.0
25354,12523,2000,0.0
25355,12523,2001,0.0
25356,12523,2002,0.0
25358,52525,2007,0.0
25359,52525,2008,0.0
25360,52525,2009,0.0
25361,52525,2010,0.0
25362,52525,2011,0.0
25363,52525,2012,0.0
25364,12412,2000,0.0
25365,12412,2001,0.0
25366,12412,2002,0.0
25367,12412,2003,0.0
25368,12412,2004,0.0
25369,12412,2005,0.0
25370,12412,2006,0.0
25371,12412,2007,0.0
25372,12412,2008,0.0
25373,12412,2009,0.0
25374,12412,2010,0.0
25375,12412,2011,0.0
25376,12412,2012,0.0
25377,12412,2013,0.0
25378,12412,2014,0.0
25379,12412,2015,0.0
25380,12412,2016,0.0
25381,12412,2017,0.0
25382,12412,2018,0.0
25383,12412,2019,0.0
25384,12415,2000,0.0
25385,12415,2001,0.0
25386,12415,2002,0.0
25387,12415,2003,0.0
25388,12415,2004,0.0
25389,12415,2005,0.0
25390,12415,2006,0.0
25391,12415,2007,0.0
25392,12415,2008,0.0
25393,12415,2009,0.0
25394,12415,2010,0.0
25395,12415,2011,0.0
25396,12415,2012,0.0
25397,12415,2013,0.0
25398,12415,2014,0.0
25399,12415,2015,0.0
25400,56438,2018,0.0
25401,56438,2019,0.0
25402,12434,2000,0.0
25403,12434,2001,0.0
25404,12434,2002,0.0
25405,30005,2000,0.0
25406,30005,2001,0.0
25407,30005,2002,0.0
25408,30005,2003,0.0
25409,30005,2004,0.0
25410,30005,2005,0.0
25411,30005,2006,0.0
25412,30005,2007,0.0
25413,30005,2008,0.0
25414,30005,2009,0.0
25415,30005,2010,0.0
25416,30005,2011,0.0
25417,30005,2012,0.0
25418,30005,2013,0.0
25419,30005,2014,0.0
25420,30005,2015,0.0
25421,30005,2016,0.0
25422,30005,2017,0.0
25423,30005,2018,0.0
25424,30005,2019,0.0
25425,29956,2000,0.0
25426,29956,2001,0.0
25427,29956,2002,0.0
25428,29956,2003,0.0
25429,29956,2004,0.0
25430,29956,2005,0.0
25431,29956,2006,0.0
25432,29956,2007,0.0
25433,29956,2008,0.0
25434,29956,2009,0.0
25435,29956,2010,0.0
25436,29956,2011,0.0
25437,29956,2012,0.0
25438,29956,2013,0.0
25439,29956,2014,0.0
25440,29956,2015,0.0
25441,29956,2016,0.0
25442,29956,2017,0.0
25443,29956,2018,0.0
25444,29956,2019,0.0
25445,12452,2000,0.0
25446,12452,2001,0.0
25447,12452,2002,0.0
25448,12452,2003,0.0
25449,12452,2004,0.0
25450,12452,2005,0.0
25451,12452,2006,1.0
25452,12462,2000,0.0
25453,12462,2001,0.0
25454,12462,2002,0.0
25455,12462,2003,0.0
25456,12462,2004,0.0
25457,12462,2005,0.0
25458,12462,2006,0.0
25459,12462,2007,0.0
25460,12462,2008,0.0
25461,12462,2009,0.0
25462,12462,2010,0.0
25463,12462,2011,0.0
25464,12462,2012,0.0
25465,12462,2013,0.0
25466,12462,2014,0.0
25467,12462,2015,0.0
25468,12462,2016,0.0
25469,12462,2017,0.0
25470,12462,2018,0.0
25471,12462,2019,0.0
25472,12467,2000,0.0
25473,12467,2001,1.0
25474,12470,2000,0.0
25475,12470,2001,0.0
25476,29992,2000,0.0
25477,29992,2001,0.0
25478,29992,2002,0.0
25479,29992,2003,0.0
25480,29992,2004,0.0
25481,29992,2005,0.0
25482,29992,2006,0.0
25483,29992,2007,0.0
