PERMCO_Y,NIMTA_t,NIMTA_t+1,TLMTA_t,TLMTA_t+1,CASHMTA_t,CASHMTA_t+1,MB_t,MB_t+1,SIGMA_t,SIGMA_t+1,RSIZE_t,RSIZE_t+1,EXRET_t,EXRET_t+1,PRICE_t,PRICE_t+1,gind_15,gind_20,gind_25,gind_30,gind_35,gind_40,gind_45,gind_50,gind_55,gind_60,y_t+2
10224_2016,0.0377153274575316,0.12864822157277622,0.3134925510080473,0.4183652575342977,0.1671416163294481,0.3115375944437206,2.3029436863387946,2.5373134328358207,0.05306324925838368,0.0570945515829989,-6.9377667464764645,-7.168079674622139,0.03803399488790751,-0.18702976323547732,2.7080502011022096,2.7080502011022096,0,0,0,0,0,0,1,0,0,0,0.0
10224_2017,0.12864822157277622,-0.003179322168513673,0.4183652575342977,0.4405160819713237,0.3115375944437206,0.1276527844263603,2.5373134328358207,3.7279710546953377,0.0570945515829989,0.08273853638285465,-7.168079674622139,-7.173138354672022,-0.18702976323547732,0.04263217344543793,2.7080502011022096,2.7080502011022096,0,0,0,0,0,0,1,0,0,0,0.0
10256_2015,0.021760756435399216,0.0331737891211981,0.01945788378366532,0.023291967655849156,0.06668629402720726,0.03990903634245465,3.638920270552751,3.505028102747692,0.20023604833849545,0.05077042878198085,-8.512279006120194,-8.537191375495832,-0.2480767572562857,-0.09629180567267157,2.7080502011022096,2.7080502011022096,0,0,0,0,0,0,1,0,0,0,0.0
10256_2016,0.0331737891211981,0.06389846199174834,0.023291967655849156,0.02120760558177866,0.03990903634245465,0.11901692267119303,3.505028102747692,2.7830447479889484,0.05077042878198085,0.12271522274717304,-8.537191375495832,-8.739757594229527,-0.09629180567267157,-0.10648434871900136,2.7080502011022096,2.7080502011022096,0,0,0,0,0,0,1,0,0,0,0.0
10256_2017,0.06389846199174834,0.026981781470804742,0.02120760558177866,0.013710790125748898,0.11901692267119303,0.07591579978382393,2.7830447479889484,3.8691563925239154,0.12271522274717304,0.08359696073220442,-8.739757594229527,-8.167386466186812,-0.10648434871900136,0.536282157043663,2.7080502011022096,2.7080502011022096,0,0,0,0,0,0,1,0,0,0,0.0
10288_2015,0.019730877225215583,0.01887108196098269,0.027328785519590625,0.02320074736824508,0.05360228653384797,0.06426052022292035,3.34857578898078,3.545805201240417,0.10459259351767676,0.07624985213024275,-9.196435309651068,-9.205838515993142,-0.2271843902645717,0.02279711817975891,2.7080502011022096,2.7080502011022096,0,0,0,0,1,0,0,0,0,0,0.0
10288_2016,0.01887108196098269,0.019221082505881608,0.02320074736824508,0.02499834146933306,0.06426052022292035,0.056666552067717264,3.545805201240417,3.3768364221980525,0.07624985213024275,0.1152686639610658,-9.205838515993142,-9.042845089504349,0.02279711817975891,0.1818626503560917,2.7080502011022096,2.7080502011022096,0,0,0,0,1,0,0,0,0,0,0.0
10288_2017,0.019221082505881608,0.017699385438117887,0.02499834146933306,0.022896480803787242,0.056666552067717264,0.05805154310972216,3.3768364221980525,3.6288856823453166,0.1152686639610658,0.08429424522340105,-9.042845089504349,-8.94747464225698,0.1818626503560917,0.09182777628228964,2.7080502011022096,2.7080502011022096,0,0,0,0,1,0,0,0,0,0,0.0
10299_2015,0.0097915010008826,0.0,0.7967455402058389,0.0,0.2681826214098621,0.0,0.7395677961992968,0.0,0.0670296651593658,0.0,-11.476003906094274,0.0,-0.21733452314238666,0.0,2.1843644616066147,0.0,0,0,0,0,0,1,0,0,0,0,0.0
10299_2016,0.0,0.021066316162016475,0.0,0.7848910680765864,0.0,0.19225723510839424,0.0,0.8647910563170036,0.0,0.06563391123533663,0.0,-11.29202110069292,0.0,0.03528977717739568,0.0,2.458733775483977,0,0,0,0,0,1,0,0,0,0,0.0
10299_2017,0.021066316162016475,0.005862475628414986,0.7848910680765864,0.8055505049670242,0.19225723510839424,0.16601783572419807,0.8647910563170036,0.829949492377846,0.06563391123533663,0.095381762617852,-11.29202110069292,-11.396557594248852,0.03528977717739568,-0.07830250874007846,2.458733775483977,2.4535879665305735,0,0,0,0,0,1,0,0,0,0,0.0
10302_2015,0.0,0.01411766121830864,0.0,0.36497658835350383,0.0,0.003772062745861264,0.0,2.150315001573416,0.0,0.05254263031850685,0.0,-6.758493949308685,0.0,-0.0037606454215494967,0.0,2.7080502011022096,0,0,0,0,0,0,0,0,0,1,0.0
10302_2016,0.01411766121830864,0.0,0.36497658835350383,0.0,0.003772062745861264,0.0,2.150315001573416,0.0,0.05254263031850685,0.0,-6.758493949308685,0.0,-0.0037606454215494967,0.0,2.7080502011022096,0.0,0,0,0,0,0,0,0,0,0,1,0.0
10302_2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0.0
10303_2015,0.0006488801901452555,0.04103186849093885,0.2671764182923089,0.14588587757178373,0.19182520621169116,0.14166545681271575,2.9302864491734173,3.999721726224984,0.10477825225101442,0.08654741133984885,-7.752331136581942,-7.132370852041186,0.1672669421688009,0.43425630267234056,2.7080502011022096,2.7080502011022096,0,0,0,0,0,0,0,1,0,0,0.0
